20200423,0.4727361728803495,356,0.48061092780983966,161,0.4969721227361445,57,0.4531224408210852,39
20200424,0.4818433098473535,347,0.4854161080925964,172,0.4704636816795056,39,0.5333917995293935,30
20200425,0.4586644591449143,385,0.44784136472209807,155,0.4178091717116973,68,0.5047370454539424,23
20200426,0.4692045176313037,420,0.46536463085967716,202,0.47277917971416394,49,0.4643289272983869,36
20200427,0.462917386186928,459,0.45918299285607916,214,0.5015658617965759,63,0.45276609001060325,48
20200428,0.468025008560736,395,0.4496690302270733,146,0.44928393982074877,54,0.5074063791678503,52
20200429,0.43940786618997557,404,0.42750993297423845,162,0.4221988842971083,69,0.45111504197120667,57
20200430,0.4583993968516981,379,0.47230124771595,160,0.44669583399001866,73,0.4842295810580254,40
20200501,0.4539176124207517,94,0.48114708133719186,44,0.47428423464298247,20,0.3219367095402309,7
20200504,0.4443227143391319,115,0.4061731423650469,35,0.3939885854721069,25,0.5878188585241636,12
20200505,0.4625129387492225,357,0.45842519532889126,160,0.44664537039670077,55,0.5314011883735656,25
20200506,0.47433701811870166,353,0.48122073376649305,152,0.48856306980763164,56,0.5079000916551141,34
20200507,0.4681424268631525,372,0.46389725504431334,159,0.44013680607983563,66,0.4963821870359508,44
20200508,0.49430864080556036,323,0.49650337681995604,127,0.5040706282570249,42,0.50212431631305,44
20200509,0.48648579665116076,393,0.4728003585567841,156,0.5005682505756975,83,0.5977125050766128,28
20200510,0.4528388156519308,308,0.45387199078686535,128,0.4830910498049201,41,0.481016861355823,23
20200511,0.4522460864649879,333,0.4547328828497136,141,0.45138466182877035,51,0.4434108948707581,25
20200512,0.46876008126517416,284,0.45735028168050257,123,0.5424761147033877,41,0.5038304320153069,34
20200513,0.4713541723812703,299,0.4827599823474884,143,0.43314765805893757,47,0.4585842355605095,31
20200514,0.47340790540424743,335,0.47518983928125297,134,0.45063779376587776,53,0.5194707721471786,30
20200515,0.4773367222183007,363,0.47384999011526047,151,0.4725375284278204,63,0.5367236600110405,38
20200516,0.4544798240517125,330,0.4739383853657145,142,0.5067771246620253,51,0.4714389213106849,22
20200517,0.4616082341477858,358,0.4605466388165951,160,0.4457830739956276,51,0.455374538898468,34
20200518,0.4555806349344359,271,0.4509340759832412,128,0.4498164027929306,40,0.5683108079433441,25
20200519,0.4723062340350572,351,0.47606170022239286,192,0.44408046101268966,38,0.45791749927130615,22
20200520,0.45691727040036356,386,0.44280994029677645,196,0.4763230054002059,38,0.5015904433799513,33
20200521,0.4509740656583893,392,0.4582471027576103,189,0.44319098997623363,47,0.46670891498697215,29
20200522,0.44822447488947614,410,0.46213921620019116,199,0.43089103400707246,50,0.46212608323377724,34
20200523,0.43483053401867916,434,0.43049849044708977,210,0.45473053938937635,53,0.4907782895620479,43
20200524,0.42238177112333336,471,0.4335907536600283,247,0.39995508984877515,52,0.32529098702513654,23
20200525,0.4648667248752382,450,0.4718451983077936,227,0.4793839982964776,44,0.45590364138285316,45
20200526,0.47649601033949784,351,0.4769114301641389,202,0.47457984983921053,40,0.5230714961102134,19
20200527,0.4956104407538326,293,0.5058935664148412,117,0.4970202644666036,42,0.4376144754886627,25
20200528,0.47312439352899166,286,0.4872113256782725,138,0.4451342993660977,57,0.5041769431395964,22
20200529,0.45827145789207435,297,0.46996481887629776,122,0.4284655864422138,52,0.48963246713666353,34
20200530,0.45178022214585106,354,0.4579045506923095,184,0.472814617915587,55,0.4101406850598075,11
20200531,0.3901340935290569,336,0.4024313285394951,162,0.33026474194996286,66,0.32603576672928675,28
20200601,0.4387861993775439,335,0.4652631754676501,144,0.38745800166759853,53,0.49533446188326236,27
20200602,0.41876404714584353,375,0.4352129250764847,152,0.39877548763307474,59,0.408626782458003,41
20200603,0.4317337309806505,317,0.42877021743581184,153,0.46736317686736584,32,0.3329591304063797,12
20200604,0.4449546987543235,296,0.44311689821063965,117,0.457674268919688,52,0.4402073893858039,23
20200605,0.426955496736348,406,0.4458590831894141,208,0.39784970811822196,44,0.3888644513984521,24
20200606,0.44632149076907435,321,0.4405583122246702,142,0.5034671461298352,42,0.4979104589332234,22
20200607,0.4204193347751504,303,0.46935845172132246,131,0.3571845640738805,24,0.4418892121833304,23
20200608,0.4439622703780476,351,0.463335617929697,200,0.46903086733072996,32,0.3969315832311457,22
20200609,0.4415564188721833,314,0.44886570168237616,137,0.41743210130012953,52,0.38257571682333946,24
20200610,0.4330147743800988,207,0.4491468489702259,112,0.4083402599057844,31,0.42149555683135986,15
20200611,0.46318409608719047,266,0.4464844840353933,116,0.4921812691070415,27,0.48157531252274144,26
20200612,0.4881085193107936,484,0.5147186213166174,274,0.4127412438392639,39,0.44701298780557586,41
20200613,0.447013273775815,502,0.47140899856695145,209,0.43272452248680976,62,0.41477930307388305,25
20200614,0.43471757110593645,464,0.4311671229079366,192,0.3981734138727188,50,0.47744821857761693,37
20200615,0.4430828095580113,543,0.44052696870554475,218,0.45020445407211007,77,0.4488148101988961,68
20200616,0.4641510714473349,356,0.4834118305289813,177,0.48903958700798655,37,0.41677076272342517,23
20200617,0.4559192993463232,416,0.43775606966914143,213,0.4605867646394237,62,0.4295482581312006,11
20200618,0.45271585360626504,326,0.46891985581794254,142,0.4799498834393241,22,0.4543111649426547,44
20200619,0.4580019060116415,413,0.4694086250679269,181,0.5024543404579163,32,0.5468299210071563,15
20200620,0.46016088543246636,402,0.4404542565345764,155,0.5303789313995477,66,0.5744366745154063,21
20200621,0.4545130618663777,349,0.45718066868456925,132,0.4299236798987669,51,0.3795722493758568,26
20200622,0.4404208377517503,406,0.4538904587334057,212,0.4595250297676433,44,0.3695953443646431,40
20200623,0.43436965191519106,462,0.4491943542712501,224,0.4621362635275213,41,0.4178408726173289,34
20200624,0.44971460904926064,480,0.48372946098246383,223,0.39647468858295015,45,0.4655300207436085,40
20200625,0.4427032411506731,292,0.45139066874980927,128,0.43743113046739157,41,0.48608491383492947,16
20200626,0.43281169538927633,430,0.4385961563356461,217,0.3902422515458839,43,0.4581941312009638,33
20200627,0.41132785545455086,486,0.43561916519897154,198,0.3932623363147348,59,0.4042011504135435,63
20200628,0.42976932224907155,551,0.40609830458958945,225,0.4533477673282871,77,0.4876158522136176,67
20200629,0.44823683590599983,495,0.4497309863007684,213,0.44349038063502705,61,0.48589104175567627,50
20200630,0.461873175494326,318,0.43635735931219877,135,0.5038132195065661,41,0.5120703947544097,25
20200701,0.4934922976910702,326,0.5004500353802516,179,0.42794901356101034,40,0.5898098326646365,13
20200702,0.4376583506190588,315,0.4334523770379724,161,0.37732110917568207,16,0.4459262622727288,36
20200703,0.46624828286133013,377,0.4722230250185186,165,0.45180845466153374,29,0.5041603015528785,18
20200704,0.45436928096390267,383,0.42949529413907034,159,0.4363480001688004,30,0.5389977520511996,31
20200705,0.4335771404927777,341,0.4218459548124301,153,0.3525876689415712,26,0.5384585112333298,8
20200706,0.4456045664482862,307,0.47302118067940074,120,0.40051350132985547,44,0.4487490216890971,15
20200707,0.44936468203862506,351,0.4348267642714137,139,0.40803701121632646,41,0.527432656288147,30
20200708,0.43394072584091054,343,0.4333655474277643,130,0.41914129466341254,57,0.5077006004073403,22
20200709,0.465807007372587,287,0.49525568846168866,109,0.4189672823995352,32,0.4836097865001015,23
20200710,0.45970221195580824,265,0.45501236830438885,91,0.5034073487572048,23,0.5281078201882979,17
20200711,0.39906768321990965,275,0.40106718759147486,147,0.3625522801061956,41,0.44406891810266597,19
20200712,0.4343308195846636,318,0.447753986550702,126,0.5052114288474239,43,0.4107816070318222,18
20200713,0.4642412050129616,292,0.472604113935244,101,0.4094614530431813,29,0.4931305111982884,39
20200714,0.43832304242296494,276,0.3959142841674663,108,0.44828253633835735,34,0.5419420879898649,33
20200715,0.4722673559407575,218,0.464351798205272,92,0.4789964530397864,34,0.5795599341392517,10
20200716,0.44348052174255653,296,0.4712326696248558,123,0.5624589574337006,25,0.4029400803275027,59
20200717,0.4860546102494369,405,0.5105405908684398,215,0.4985277106364568,30,0.4949358096346259,32
20200718,0.46591448535521823,324,0.4889179220644094,118,0.5154166221618652,28,0.40719433780759573,32
20200719,0.4172278229028933,252,0.4477731328337423,124,0.3528866741587134,34,0.40881551305452984,9
20200720,0.4420359862657885,384,0.45124941881142516,179,0.3603836751502493,23,0.40790817567280363,28
20200721,0.43746228562187905,388,0.40832009488966925,134,0.5002662496907371,56,0.4693969287979069,67
20200722,0.4526335405884741,541,0.46502451425969854,233,0.46434866898768656,74,0.4105767181941441,49
20200723,0.4488053651491426,424,0.45696404824654263,168,0.48527860466171713,68,0.40888999828270506,56
20200724,0.4542484402955325,399,0.45765980153248226,145,0.3935423953966661,77,0.47154871416541766,53
20200725,0.4247336709225664,392,0.38419774862436146,91,0.44411276890472934,88,0.4508690563115207,33
20200726,0.45167657871579014,301,0.41398767364844113,131,0.4763240685517138,44,0.6057865884568956,27
20200727,0.4112646021251756,246,0.3931679132438841,105,0.4474476238614635,38,0.4156677321745799,26
20200728,0.46610697143171964,304,0.4409558742772788,128,0.5237424002914894,41,0.48593807752643314,28
20200729,0.4417211871880751,351,0.4622030955060084,133,0.41645068607547064,44,0.42493917501491046,23
20200730,0.434325461478337,276,0.4345128963390986,120,0.46216897888386504,47,0.5112567026364175,19
20200731,0.4547763469360642,354,0.4946571828450187,118,0.5142747759819031,31,0.482689581080979,51
20200801,0.42470532927351695,384,0.44062754873718535,140,0.48197150447151876,55,0.3692328482866287,10
20200802,0.43085740870899625,315,0.4484161424053299,143,0.4193544711204285,47,0.43723827775786905,17
20200803,0.4518593942996153,291,0.43341233009515806,129,0.6620146826557491,23,0.4081234912077586,15
20200804,0.4306706248929626,456,0.4274955293507252,206,0.49012911612870264,61,0.44321332110299005,45
20200805,0.42840682784403405,635,0.42497384342007666,318,0.43698697835206984,60,0.4416628768209551,61
20200806,0.4452377114225836,340,0.4596587972094615,144,0.47064971302946407,48,0.48902107988085064,35
20200807,0.43115150559385984,218,0.43889257048859315,102,0.4311744421720505,14,0.42012535898309006,19
20200808,0.4331090145314913,386,0.39630887042629265,183,0.48142260828843486,52,0.38525130812610897,28
20200809,0.4426078582863982,328,0.45117876515155886,123,0.4139218763360437,53,0.4496642324057492,22
20200810,0.4460805663591102,263,0.4549169564688647,135,0.46170763770739237,30,0.4068462014198303,20
20200811,0.43325323646718805,275,0.4576208813347086,137,0.3832683403317521,41,0.4524473734200001,16
20200812,0.4604388657881289,343,0.4891220573335886,128,0.43763736076653004,96,0.5245298807110105,14
20200813,0.4408011326861922,397,0.43816576025646586,193,0.3928981371547865,46,0.44092027586081933,29
20200814,0.46263065271907383,387,0.4504114151324915,184,0.3888366809114814,32,0.4982381980670126,38
20200815,0.41955400559078104,379,0.40985362294948463,165,0.44856573864817617,80,0.4996357697706956,26
20200816,0.46039733170432384,347,0.4357869251993776,131,0.4703518262931279,35,0.44893629210335867,42
20200817,0.45730561101548023,428,0.46493614431884556,180,0.4312795589609844,82,0.5613717464730144,32
20200818,0.45300224433902286,284,0.43505039785878136,118,0.5232866470302854,42,0.4515818154811859,25
20200819,0.48612079616540516,312,0.5584568069488914,108,0.4702512237333482,62,0.41167095899581907,25
20200820,0.4781054286924127,292,0.5134534868034156,111,0.46367527909998624,53,0.46988965943455696,16
20200821,0.4673203134175503,330,0.4776918939181736,140,0.46809879706261004,47,0.557347839584156,49
20200822,0.45023970109254574,394,0.44180231104637013,174,0.5372896095116934,60,0.48341677732327404,34
20200823,0.44987522839134886,262,0.4941981995668937,127,0.4251097508452155,44,0.3679120945078986,28
