0411,0.534163630845254,57
0412,0.545185684306281,70
0413,0.5451900366942087,75
0414,0.47809527274016494,91
0415,0.5805506597865712,11
0417,0.48333324640989306,20
0418,0.5007395949718114,74
0419,0.48479013767423507,79
0420,0.53441454966863,39
0421,0.4916914854294214,39
0422,0.52777154812446,65
0423,0.47214931764385915,110
0424,0.44067153678490567,130
0425,0.49414377475713755,77
0426,0.5348049937873274,74
0427,0.5238032937049866,89
0428,0.5044231861829758,72
0429,0.4960275415390257,63
0430,0.5443253423740615,67
0501,0.515192527662624,22
0504,0.49765437046686806,15
0505,0.5288067515939474,64
0506,0.48663371682167056,100
0507,0.46799967196080594,77
0508,0.5246159283704656,93
0509,0.4492679169212562,69
0510,0.5507171944431637,46
0511,0.5186662111642226,53
0512,0.5083092017607256,66
0513,0.47350080387066984,59
0514,0.5201939534895199,97
0515,0.5035628331825137,64
0516,0.5076778006385749,71
0517,0.49974506806868774,52
0518,0.48864428722669206,63
0519,0.525810574086345,98
0520,0.49474784006243167,115
0521,0.49499581439394347,142
0522,0.5061926211490005,61
0523,0.46897459099459093,43
0524,0.46396877500745987,45
0525,0.4969815370582399,84
0526,0.5500483710725769,119
0527,0.5061960211166969,65
0528,0.5040188695375736,52
0529,0.488666876577414,104
0530,0.5302098076790571,80
0531,0.5345617900876438,34
0601,0.4551847282420383,89
0602,0.42724109689394635,102
0603,0.4656462547161596,139
0604,0.46831139732920934,63
0605,0.4808191081881523,100
0606,0.4798470837201259,129
0607,0.4242927675344506,49
0608,0.4314652390778065,80
0609,0.4612366180419922,125
0610,0.48408096734388373,81
0611,0.4891264979353922,167
0612,0.4892680067989163,266
0613,0.47282262458687735,210
0614,0.5094708317802066,168
0615,0.47656846614111037,105
0616,0.5273820919375266,155
0617,0.4680291978167553,204
0618,0.46235210017154094,190
0619,0.4627513559214,232
0620,0.492569753401716,142
0621,0.3936226644515991,125
0622,0.5080718539777349,61
0623,0.4810356339776372,83
0624,0.4371529443972353,69
0625,0.4874489664410551,96
0626,0.46006089579640774,114
0627,0.49505357768224634,138
0628,0.4447266770080781,142
0629,0.4958770213691333,131
0630,0.46889796451236426,178
0701,0.464271112410135,172
0702,0.4712494283150404,195
0703,0.4925200827578281,235
0704,0.5198209527646148,239
0705,0.5322200405543254,219
0706,0.49046351154931156,139
0707,0.49901801948585817,248
0708,0.4228207894733974,161
0709,0.45858573573239053,162
0710,0.4500548689631942,161
0711,0.44610104334765466,145
0712,0.5065641567934698,199
0713,0.529254924549776,170
0714,0.45401779062887454,282
0715,0.4529693755992623,215
0716,0.43604602217674254,205
0717,0.46010955651056823,219
0718,0.4715751058915082,170
0719,0.44293622326638016,112
0720,0.4907573926984594,178
0721,0.47262597050179134,264
0722,0.4925685915911552,202
0723,0.5083243529573619,139
0724,0.5009089887735263,201
0725,0.43742934185148075,151
0726,0.4752675265963398,134
0727,0.5297999445597331,75
0728,0.5121434645520316,144
0729,0.47869448828849065,157
0730,0.4914059610202395,145
0731,0.4593896493911743,125
0801,0.49396040615128595,163
0802,0.4907747656106949,166
0803,0.43982449382335154,143
0804,0.5013726490916628,165
0805,0.5137720164618914,158
0806,0.4963023071703703,115
0807,0.47923952559145483,82
0808,0.48072834785391644,82
0809,0.5252026415759732,161
0810,0.5138648698348125,131
0811,0.4696005823214849,150
0812,0.46835787008548607,145
0813,0.44308868117697603,222
0814,0.4646487208299859,172
0815,0.4890819674935834,232
0816,0.4209852558043268,108
0817,0.4530500669679242,167
0818,0.4619569601920935,130
0819,0.5004544820242781,123
0820,0.48800882112200017,107
0821,0.5228780177087415,181
0822,0.4175757645810925,159
0823,0.47884672313380094,163
